num_records,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
235,93,42873,Teriyaki Chicken Thighs,sp_BNLbDrxAkC_42873_c_306842,u_hKRSLXbBGD,susan71,3,1740252110,5,80,9,4,84,The balance of flavors was perfect! Will be adding this to my favorites.
236,93,42873,Teriyaki Chicken Thighs,sp_WIIPxinAqF_42873_c_282853,u_tkdIOKVJCO,julieburnett,5,1740573581,4,25,4,2,93,The balance of flavors was perfect! Will be adding this to my favorites.
237,93,42873,Teriyaki Chicken Thighs,sp_ohpxDxOLiq_42873_c_288774,u_jSEzATSRVL,tayloreric,4,1740301147,1,12,10,2,83,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
238,93,42873,Teriyaki Chicken Thighs,sp_TETqERkobr_42873_c_233402,u_DbMKVYzBXF,masonluis,3,1740112880,3,83,7,5,67,This recipe was absolutely delicious! The flavors blended so well.
239,93,42873,Teriyaki Chicken Thighs,sp_cnJiifuShQ_42873_c_169347,u_zbzqvfmnFj,tlittle,1,1739798883,2,19,1,1,99,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
240,93,42873,Teriyaki Chicken Thighs,sp_NfMfLNBKmL_42873_c_556605,u_PLVQdzJYgQ,sharon16,4,1740057162,0,0,0,3,59,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
241,93,42873,Teriyaki Chicken Thighs,sp_QSLApApWWN_42873_c_295006,u_cRQuNCpiki,whitneyjohn,1,1740272767,4,27,6,5,90,My whole family enjoyed this meal. Definitely making it again.
242,93,42873,Teriyaki Chicken Thighs,sp_DrZrogTrKQ_42873_c_495740,u_nIMjvZKWoM,qjohnson,5,1739930647,4,0,8,2,83,The balance of flavors was perfect! Will be adding this to my favorites.
243,93,42873,Teriyaki Chicken Thighs,sp_plvAwwjsjZ_42873_c_131097,u_FManByZfhC,debraburns,3,1740090195,0,57,7,3,84,My whole family enjoyed this meal. Definitely making it again.
244,93,42873,Teriyaki Chicken Thighs,sp_TtLOIPGitR_42873_c_525657,u_zutavDKvCb,ilawson,2,1739937618,4,99,1,3,90,"I made this for dinner, and my family loved it! Will make again."
245,93,42873,Teriyaki Chicken Thighs,sp_JcRhUrdsvD_42873_c_955415,u_NTNtVImQyt,megannash,1,1739760181,5,6,1,4,59,Very easy to make and so flavorful. A great recipe for a quick meal.
246,93,42873,Teriyaki Chicken Thighs,sp_msBYYtvhba_42873_c_609305,u_KnADEzNDri,jamiesullivan,2,1739842803,1,4,9,4,82,The balance of flavors was perfect! Will be adding this to my favorites.
247,93,42873,Teriyaki Chicken Thighs,sp_dChsKrjrcy_42873_c_653823,u_ntByZTYAmE,pachecoyesenia,5,1739943878,5,15,8,4,86,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
248,93,42873,Teriyaki Chicken Thighs,sp_PZYSaOxWpn_42873_c_802636,u_uEbFaatLvG,smithheather,1,1739911109,4,98,10,1,76,"I followed the recipe exactly, and it turned out amazing!"
249,93,42873,Teriyaki Chicken Thighs,sp_ErPbcCPdsp_42873_c_267916,u_mHBhuFZyMH,sanchezjose,3,1740272072,1,76,5,4,93,One of the best recipes I've tried! Highly recommend this dish.
250,93,42873,Teriyaki Chicken Thighs,sp_ZwmImPOTOw_42873_c_526978,u_EJFqaTtROD,michael44,3,1740141472,2,2,9,2,58,"The sauce was fantastic! I served it over rice, and it was a hit."
251,93,42873,Teriyaki Chicken Thighs,sp_RVUozEfWRg_42873_c_954746,u_MeRfvdsfyX,bakerryan,3,1740175882,0,83,4,1,64,The balance of flavors was perfect! Will be adding this to my favorites.
252,93,42873,Teriyaki Chicken Thighs,sp_KsXAoPtYQn_42873_c_398172,u_QStnqQFDGV,robinsondenise,3,1739678692,5,58,10,2,91,Very easy to make and so flavorful. A great recipe for a quick meal.
253,93,42873,Teriyaki Chicken Thighs,sp_stmVAIAwFu_42873_c_202410,u_vHbvTCbmkN,andrea63,5,1740401226,1,92,8,5,86,"I made this for dinner, and my family loved it! Will make again."
254,93,42873,Teriyaki Chicken Thighs,sp_KpvAuWcNoz_42873_c_278171,u_BjtGaeiOnR,moyeralexis,5,1739773498,5,40,1,2,99,Very easy to make and so flavorful. A great recipe for a quick meal.
255,93,42873,Teriyaki Chicken Thighs,sp_BZCxoFDBHa_42873_c_807442,u_MSSZKuuoTF,carolinewalker,5,1740112460,1,84,6,1,52,My whole family enjoyed this meal. Definitely making it again.
256,93,42873,Teriyaki Chicken Thighs,sp_thyQZqqcYq_42873_c_684786,u_ZypoxlamYi,obrooks,5,1740437520,3,10,4,2,63,One of the best recipes I've tried! Highly recommend this dish.
257,93,42873,Teriyaki Chicken Thighs,sp_HssyqPpmhH_42873_c_473209,u_XYDIFqXTbe,henrymiller,2,1739938063,5,14,5,5,56,"I made this for dinner, and my family loved it! Will make again."
258,93,42873,Teriyaki Chicken Thighs,sp_qdACkZmfAe_42873_c_828473,u_OcKjsTjkMx,munozgerald,3,1739931694,0,12,5,5,96,My whole family enjoyed this meal. Definitely making it again.
259,93,42873,Teriyaki Chicken Thighs,sp_itAYGXMQCV_42873_c_852260,u_cwwvGAcZoG,ppage,4,1740496029,1,68,7,1,75,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
260,93,42873,Teriyaki Chicken Thighs,sp_QnvxKgihNG_42873_c_653478,u_VnperyOJfo,smallgarrett,4,1739911700,1,47,0,5,92,"I followed the recipe exactly, and it turned out amazing!"
261,93,42873,Teriyaki Chicken Thighs,sp_cHatYfyKHj_42873_c_175459,u_DQLHLqwYSm,zacevedo,5,1740092260,5,80,10,1,51,My whole family enjoyed this meal. Definitely making it again.
262,93,42873,Teriyaki Chicken Thighs,sp_PZogIHQHlX_42873_c_650755,u_fBIegszksj,zjohnson,2,1740006094,5,21,10,1,78,"The sauce was fantastic! I served it over rice, and it was a hit."
263,93,42873,Teriyaki Chicken Thighs,sp_PNlTsrGuoN_42873_c_544157,u_OPcNnyBXHn,yhughes,3,1740426865,3,63,8,5,65,"I followed the recipe exactly, and it turned out amazing!"
264,93,42873,Teriyaki Chicken Thighs,sp_ArUIWHmLXz_42873_c_513145,u_PPFHEIpEGU,thomasleah,5,1740381720,1,98,9,3,65,My whole family enjoyed this meal. Definitely making it again.
265,93,42873,Teriyaki Chicken Thighs,sp_tRxabvIyxX_42873_c_681760,u_ZUUXkQrWLs,hendersonjohn,3,1740387918,0,69,7,5,63,My whole family enjoyed this meal. Definitely making it again.
266,93,42873,Teriyaki Chicken Thighs,sp_XSeTTanalX_42873_c_349131,u_RqdNYVwcMI,kingmichelle,2,1740076430,3,28,2,3,60,"I made this for dinner, and my family loved it! Will make again."
267,93,42873,Teriyaki Chicken Thighs,sp_DgzEjKyMmn_42873_c_241835,u_RFMKjTzlsM,paula43,3,1740276430,4,75,3,2,94,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
268,93,42873,Teriyaki Chicken Thighs,sp_wKYGYGhYsw_42873_c_364417,u_yJhOPXfiUL,ethanadkins,4,1740342865,5,100,1,5,57,Very easy to make and so flavorful. A great recipe for a quick meal.
269,93,42873,Teriyaki Chicken Thighs,sp_AChzbXhnva_42873_c_293100,u_VrhSpMAjHU,rachel39,2,1740583154,5,77,5,4,69,"I followed the recipe exactly, and it turned out amazing!"
270,93,42873,Teriyaki Chicken Thighs,sp_LBeuqRqhUI_42873_c_890857,u_JnorwQFrBk,clayton26,1,1740041642,2,30,7,3,75,Very easy to make and so flavorful. A great recipe for a quick meal.
271,93,42873,Teriyaki Chicken Thighs,sp_WOnStrfXYq_42873_c_806229,u_XkgnKtpVNt,johnsonernest,5,1739708059,5,3,3,3,96,My whole family enjoyed this meal. Definitely making it again.
272,93,42873,Teriyaki Chicken Thighs,sp_ENkdsOhgsj_42873_c_819172,u_rOLiKubjGh,carterjennifer,3,1740185539,4,17,1,5,92,"The sauce was fantastic! I served it over rice, and it was a hit."
273,93,42873,Teriyaki Chicken Thighs,sp_lkosAbkrtq_42873_c_406980,u_lzzljihDab,wwhite,5,1740221376,4,11,1,3,89,One of the best recipes I've tried! Highly recommend this dish.
274,93,42873,Teriyaki Chicken Thighs,sp_gCxrKzwufJ_42873_c_261042,u_pXEGhggWHf,christinaharper,2,1740142040,0,59,10,2,99,"I followed the recipe exactly, and it turned out amazing!"
275,93,42873,Teriyaki Chicken Thighs,sp_GpeNCHxaLG_42873_c_964689,u_pyVNRzjsnK,dylanriley,1,1739614706,3,48,0,3,54,Very easy to make and so flavorful. A great recipe for a quick meal.
276,93,42873,Teriyaki Chicken Thighs,sp_lHiVrdvmeW_42873_c_408366,u_gMogvDLwNE,jamesklein,4,1740451424,3,7,9,1,92,This recipe was absolutely delicious! The flavors blended so well.
277,93,42873,Teriyaki Chicken Thighs,sp_lOIwAgDERe_42873_c_143772,u_jLHKzGlvHc,pricekristin,3,1739652397,2,23,4,4,50,"The sauce was fantastic! I served it over rice, and it was a hit."
278,93,42873,Teriyaki Chicken Thighs,sp_luEBpfMMgp_42873_c_963200,u_FwcMixDvCY,scottnancy,4,1739829556,4,79,5,5,65,This recipe was absolutely delicious! The flavors blended so well.
279,93,42873,Teriyaki Chicken Thighs,sp_VTowrnhWhb_42873_c_384012,u_LSgIeQaVsN,blankenshipjessica,4,1739668615,3,66,2,3,74,This recipe was absolutely delicious! The flavors blended so well.
280,93,42873,Teriyaki Chicken Thighs,sp_nasSLMxaHJ_42873_c_875762,u_jEueQBLnGT,mortonrachel,2,1740394928,0,41,6,1,93,"I made this for dinner, and my family loved it! Will make again."
281,93,42873,Teriyaki Chicken Thighs,sp_umIhlrWFHO_42873_c_697378,u_wnsQGgGBrU,christopheratkins,3,1740380869,3,91,10,3,64,My whole family enjoyed this meal. Definitely making it again.
282,93,42873,Teriyaki Chicken Thighs,sp_goaYOqzifP_42873_c_761373,u_uTmoavtRoU,uscott,2,1739840101,3,84,5,5,100,My whole family enjoyed this meal. Definitely making it again.
283,93,42873,Teriyaki Chicken Thighs,sp_nBijGdQrEn_42873_c_199265,u_lSjROikBpk,lesliegonzales,3,1739821957,0,21,4,1,92,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
284,93,42873,Teriyaki Chicken Thighs,sp_FkcJtGsigW_42873_c_457286,u_nDxmrEfYEp,leachjoshua,2,1740209261,3,45,2,5,50,One of the best recipes I've tried! Highly recommend this dish.
285,93,42873,Teriyaki Chicken Thighs,sp_WxqIAWBtMV_42873_c_200274,u_wQttduThah,andreawatkins,4,1739901061,4,55,2,2,100,This recipe was absolutely delicious! The flavors blended so well.
286,93,42873,Teriyaki Chicken Thighs,sp_NmrkmhafRq_42873_c_794562,u_NiROLXQGLl,elizabethjordan,1,1739974197,3,99,6,1,97,"I followed the recipe exactly, and it turned out amazing!"
287,93,42873,Teriyaki Chicken Thighs,sp_mZfMVhPdBO_42873_c_816239,u_ezGxALMafU,brenda18,1,1739823209,5,15,4,1,60,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
288,93,42873,Teriyaki Chicken Thighs,sp_xuVZmwkvTD_42873_c_540289,u_nGcQcwpSYq,kellerashlee,2,1739986387,4,73,8,3,66,"I made this for dinner, and my family loved it! Will make again."
289,93,42873,Teriyaki Chicken Thighs,sp_jMNnzKRAYZ_42873_c_933736,u_TwKmbhffbk,christinachristensen,3,1740557521,3,22,6,5,100,The balance of flavors was perfect! Will be adding this to my favorites.
290,93,42873,Teriyaki Chicken Thighs,sp_JTBxqxEbtV_42873_c_470647,u_iuCFjniZih,qsaunders,3,1740037474,5,25,0,3,63,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
291,93,42873,Teriyaki Chicken Thighs,sp_DzBqwRGPTc_42873_c_820350,u_CBaqPayQjA,john02,1,1739802355,4,5,1,2,74,"I followed the recipe exactly, and it turned out amazing!"
292,93,42873,Teriyaki Chicken Thighs,sp_bkwSuCMPZZ_42873_c_874846,u_rWTFAkcWNt,edward77,5,1739962089,3,68,8,4,83,"I followed the recipe exactly, and it turned out amazing!"
293,93,42873,Teriyaki Chicken Thighs,sp_qlQoIaZoxA_42873_c_925177,u_PcJXdUyDnb,melvin96,4,1739614663,5,71,5,1,82,"I followed the recipe exactly, and it turned out amazing!"
294,93,42873,Teriyaki Chicken Thighs,sp_GwemvgJNXQ_42873_c_562504,u_bNWPQGLSTO,alexanderelizabeth,5,1740383696,2,54,6,5,87,"The sauce was fantastic! I served it over rice, and it was a hit."
295,93,42873,Teriyaki Chicken Thighs,sp_JaOOmkrbmj_42873_c_245864,u_zZjpMKYBLT,patrickallen,2,1740260783,4,64,6,4,77,The balance of flavors was perfect! Will be adding this to my favorites.
296,93,42873,Teriyaki Chicken Thighs,sp_XZkIHwfVWa_42873_c_649005,u_ygYSkAvwiK,dmartinez,5,1740007814,4,74,4,4,62,Very easy to make and so flavorful. A great recipe for a quick meal.
297,93,42873,Teriyaki Chicken Thighs,sp_HzOONyzjnZ_42873_c_451860,u_XEYetoOtpv,powellkevin,1,1739803031,2,54,9,5,98,One of the best recipes I've tried! Highly recommend this dish.
298,93,42873,Teriyaki Chicken Thighs,sp_PvmiYhPEmH_42873_c_690723,u_ImRxQUequt,emurray,1,1740081620,3,69,1,4,69,"The sauce was fantastic! I served it over rice, and it was a hit."
299,93,42873,Teriyaki Chicken Thighs,sp_IbvsgzsGda_42873_c_796879,u_CJhOFHqFNk,millerbryan,3,1740196096,1,77,2,1,99,"I made this for dinner, and my family loved it! Will make again."
300,93,42873,Teriyaki Chicken Thighs,sp_QCELDRHpYT_42873_c_191872,u_SJKiUGljCV,jonescarla,1,1740171275,5,44,4,5,70,"I followed the recipe exactly, and it turned out amazing!"
301,93,42873,Teriyaki Chicken Thighs,sp_pVEsOIiDAo_42873_c_204730,u_osXttfcsvV,lawrencemichael,4,1740071572,4,48,10,5,57,The balance of flavors was perfect! Will be adding this to my favorites.
302,93,42873,Teriyaki Chicken Thighs,sp_VLnTBoxSWt_42873_c_361917,u_ioFGjiBKCm,wilsonamber,3,1740264664,5,96,7,1,92,"I made this for dinner, and my family loved it! Will make again."
303,93,42873,Teriyaki Chicken Thighs,sp_cMggJPPZFM_42873_c_374943,u_dOZYdlvbJC,jasondavis,1,1739655177,5,70,9,2,81,The balance of flavors was perfect! Will be adding this to my favorites.
304,93,42873,Teriyaki Chicken Thighs,sp_NTLZMVHuZQ_42873_c_634535,u_EefNnBcVqt,ajohnson,2,1739867437,4,96,4,5,50,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
305,93,42873,Teriyaki Chicken Thighs,sp_AOecORQfFd_42873_c_470440,u_gslaQzOUrT,korr,5,1740165819,5,3,4,1,70,One of the best recipes I've tried! Highly recommend this dish.
306,93,42873,Teriyaki Chicken Thighs,sp_DOnQUEAIwp_42873_c_810817,u_jTsraaguGJ,ericcruz,2,1739994049,2,81,9,2,53,This recipe was absolutely delicious! The flavors blended so well.
307,93,42873,Teriyaki Chicken Thighs,sp_CqmWKCeVPg_42873_c_576271,u_ZuZPNdeTDi,holtemma,4,1740394190,0,44,4,4,88,One of the best recipes I've tried! Highly recommend this dish.
308,93,42873,Teriyaki Chicken Thighs,sp_mzBZwIoLCm_42873_c_243201,u_WsNFcIUNad,randyparker,5,1739745853,4,68,2,4,96,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
309,93,42873,Teriyaki Chicken Thighs,sp_wfVpwEnRCC_42873_c_587439,u_XpRhMHYLhB,gloversabrina,3,1740114489,5,83,5,3,76,"I made this for dinner, and my family loved it! Will make again."
310,93,42873,Teriyaki Chicken Thighs,sp_jkjxuYkmWE_42873_c_923957,u_tNBpiHWzSo,rvasquez,4,1739865114,1,70,9,3,74,The balance of flavors was perfect! Will be adding this to my favorites.
311,93,42873,Teriyaki Chicken Thighs,sp_lQHuYtkdnU_42873_c_251967,u_hBQNxbzAgo,etaylor,4,1740153003,0,89,8,1,92,"The sauce was fantastic! I served it over rice, and it was a hit."
312,93,42873,Teriyaki Chicken Thighs,sp_cNJRbocmjc_42873_c_273389,u_HrIfjhOddF,pamela64,3,1740459638,4,26,2,3,93,My whole family enjoyed this meal. Definitely making it again.
313,93,42873,Teriyaki Chicken Thighs,sp_bAjUiWeeZq_42873_c_539849,u_aXfLLoawmr,kayla38,1,1739766892,5,100,0,5,83,The balance of flavors was perfect! Will be adding this to my favorites.
314,93,42873,Teriyaki Chicken Thighs,sp_WiOmiOJumc_42873_c_902888,u_qgqrqVLXeU,glam,4,1740089857,4,56,5,2,74,Very easy to make and so flavorful. A great recipe for a quick meal.
315,93,42873,Teriyaki Chicken Thighs,sp_GdYVBaoyRQ_42873_c_280898,u_tmzstEGIcN,michaelfreeman,2,1739686706,3,96,3,2,73,My whole family enjoyed this meal. Definitely making it again.
316,93,42873,Teriyaki Chicken Thighs,sp_oHjgOoDPRq_42873_c_634034,u_AuDLjjQSWc,angela66,3,1740191538,0,87,6,5,85,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
317,93,42873,Teriyaki Chicken Thighs,sp_RTSibMoTsU_42873_c_327400,u_KTnQQYTxUq,wesley03,4,1739776326,1,48,3,3,58,One of the best recipes I've tried! Highly recommend this dish.
318,93,42873,Teriyaki Chicken Thighs,sp_daKOusOpSU_42873_c_852534,u_qhXNomQtMi,ojones,4,1739839931,3,99,2,1,66,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
319,93,42873,Teriyaki Chicken Thighs,sp_LsjFSwJQPg_42873_c_501339,u_HTemKAnIXU,nicholsonlydia,5,1740119799,1,12,2,3,91,The balance of flavors was perfect! Will be adding this to my favorites.
320,93,42873,Teriyaki Chicken Thighs,sp_DPdAUAhsVo_42873_c_363149,u_uqnyEcgHJg,lambertroberto,4,1740297722,2,24,2,2,56,One of the best recipes I've tried! Highly recommend this dish.
321,93,42873,Teriyaki Chicken Thighs,sp_eLrLXmbpPG_42873_c_581932,u_aZiMRSJQuf,brianallen,2,1739612868,4,11,1,2,61,Very easy to make and so flavorful. A great recipe for a quick meal.
322,93,42873,Teriyaki Chicken Thighs,sp_CwJPCpoZaA_42873_c_378492,u_eKgIrXFViv,carmenwalsh,1,1740189824,1,85,8,2,71,My whole family enjoyed this meal. Definitely making it again.
323,93,42873,Teriyaki Chicken Thighs,sp_PlhFRjaHWO_42873_c_757130,u_cVuNYmiwQq,hoganchristopher,5,1740386457,0,28,2,3,90,One of the best recipes I've tried! Highly recommend this dish.
324,93,42873,Teriyaki Chicken Thighs,sp_MwocVAmzcO_42873_c_706441,u_yfmRlJVBhQ,yphillips,1,1740262854,0,68,4,4,59,"I followed the recipe exactly, and it turned out amazing!"
325,93,42873,Teriyaki Chicken Thighs,sp_kUSPGdyWqG_42873_c_119432,u_kaDQEPuPXd,ronald29,5,1740306643,3,100,4,4,65,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
326,93,42873,Teriyaki Chicken Thighs,sp_rxfjRQNxCh_42873_c_177594,u_gYtMbnwHvz,rodriguezshaun,3,1739868866,3,80,9,1,66,My whole family enjoyed this meal. Definitely making it again.
327,93,42873,Teriyaki Chicken Thighs,sp_ZYiXDjgtfv_42873_c_872785,u_WAiUSNRwVG,april54,1,1740344098,4,22,0,1,76,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
328,93,42873,Teriyaki Chicken Thighs,sp_RRRjqicMLy_42873_c_357041,u_mUpdFfUJzK,cpowers,1,1740177956,0,45,2,5,51,"The sauce was fantastic! I served it over rice, and it was a hit."
329,93,42873,Teriyaki Chicken Thighs,sp_KAghzIdypS_42873_c_674303,u_LpbBviVdwJ,haleygrace,4,1740375449,1,12,2,2,62,"I made this for dinner, and my family loved it! Will make again."
330,93,42873,Teriyaki Chicken Thighs,sp_CKSQikyPoc_42873_c_797465,u_RRLYIGcbEO,rileyjanet,5,1740412217,1,14,8,2,69,"I made this for dinner, and my family loved it! Will make again."
331,93,42873,Teriyaki Chicken Thighs,sp_qUIFjIUPZk_42873_c_891334,u_dnMqXGmMvu,curtisalvarez,4,1740283344,1,37,7,4,100,One of the best recipes I've tried! Highly recommend this dish.
332,93,42873,Teriyaki Chicken Thighs,sp_NSGBdQIatk_42873_c_766513,u_VNfiFKvubY,mmorrow,4,1739606824,3,70,0,4,85,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
333,93,42873,Teriyaki Chicken Thighs,sp_SkbiDziDKo_42873_c_126405,u_qbputAKNoB,rperry,4,1739618716,5,35,3,2,100,The balance of flavors was perfect! Will be adding this to my favorites.
334,93,42873,Teriyaki Chicken Thighs,sp_HDWKCJXAyA_42873_c_553294,u_ABcEIGHnyp,taylordominguez,1,1740308233,0,11,5,2,67,My whole family enjoyed this meal. Definitely making it again.
335,93,42873,Teriyaki Chicken Thighs,sp_wmQmcvjWmX_42873_c_789494,u_OAzZCUYrgy,theresabrewer,1,1740235913,3,97,8,1,75,"I followed the recipe exactly, and it turned out amazing!"
336,93,42873,Teriyaki Chicken Thighs,sp_IpPjrwFtXW_42873_c_188482,u_xHNEhUMmqh,christinawallace,1,1740562240,0,74,4,3,54,"I followed the recipe exactly, and it turned out amazing!"
337,93,42873,Teriyaki Chicken Thighs,sp_FzsFGEgmBy_42873_c_119233,u_oCpkCZBEkR,graymichael,3,1739824668,2,100,5,1,67,The balance of flavors was perfect! Will be adding this to my favorites.
338,93,42873,Teriyaki Chicken Thighs,sp_IsBcYskeFq_42873_c_420018,u_akBktmHRur,dawnhenderson,3,1739967760,3,75,8,5,92,"I followed the recipe exactly, and it turned out amazing!"
339,93,42873,Teriyaki Chicken Thighs,sp_PfzmhEFktU_42873_c_877505,u_vycPtYZcAp,cbrooks,4,1740259457,4,98,9,2,58,This recipe was absolutely delicious! The flavors blended so well.
340,93,42873,Teriyaki Chicken Thighs,sp_PwSVkmYXXl_42873_c_846036,u_VgpVCliYEe,austinmckee,2,1740112280,3,83,8,3,90,Very easy to make and so flavorful. A great recipe for a quick meal.
341,93,42873,Teriyaki Chicken Thighs,sp_KVYatooGpy_42873_c_319851,u_bnODQUNQTg,jonathansimmons,1,1739653622,5,78,9,3,53,This recipe was absolutely delicious! The flavors blended so well.
342,93,42873,Teriyaki Chicken Thighs,sp_qXdlVBhlVC_42873_c_520572,u_BQEeyGoMSb,cody83,4,1739762565,0,35,5,4,79,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
343,93,42873,Teriyaki Chicken Thighs,sp_AJiPdGsCfI_42873_c_856605,u_sVQQlvdKtK,michelleespinoza,5,1739734255,4,38,9,1,86,Very easy to make and so flavorful. A great recipe for a quick meal.
344,93,42873,Teriyaki Chicken Thighs,sp_QuVVlcnAfH_42873_c_304530,u_bluFwqPXyJ,wilcoxmaria,5,1740405393,0,69,4,1,52,One of the best recipes I've tried! Highly recommend this dish.
345,93,42873,Teriyaki Chicken Thighs,sp_KFlERadsmZ_42873_c_469054,u_vMlZSSwXjM,palmermisty,2,1740199981,1,37,0,5,73,"The sauce was fantastic! I served it over rice, and it was a hit."
346,93,42873,Teriyaki Chicken Thighs,sp_GaIPoixxDG_42873_c_504784,u_eZxFLezFSJ,benjamin93,5,1739720780,5,32,5,3,100,My whole family enjoyed this meal. Definitely making it again.
